14 22 13.8097
14 23 12.8119
14 24 11.7679
14 25 10.7014
14 26 9.63471
14 27 8.58805
14 28 7.57893
14 29 6.62183

15 0 5.84374
15 1 6.7556
15 2 7.73203
15 3 8.76154
15 4 9.82934
15 5 10.9176
15 6 12.0056
15 7 13.0707
15 8 14.0887
15 9 15.0349
15 10 15.8849
15 11 16.6161
15 12 17.208
15 13 17.6436
15 14 17.9102
15 15 18
15 16 17.9102
15 17 17.6436
15 18 17.208
15 19 16.6161
15 20 15.8849
15 21 15.0349
15 22 14.0887
15 23 13.0707
15 24 12.0056
15 25 10.9176
15 26 9.82934
15 27 8.76154
15 28 7.73203
15 29 6.7556

16 0 5.72803
16 1 6.62183
16 2 7.57893
16 3 8.58805
16 4 9.63471
16 5 10.7014
16 6 11.7679
16 7 12.8119
16 8 13.8097
16 9 14.7372
16 10 15.5704
16 11 16.2871
16 12 16.8672
16 13 17.2942
16 14 17.5556
16 15 17.6436
16 16 17.5556
16 17 17.2942
16 18 16.8672
16 19 16.2871
16 20 15.5704
16 21 14.7372
16 22 13.8097
16 23 12.8119
16 24 11.7679
16 25 10.7014
16 26 9.63471
16 27 8.58805
16 28 7.57893
16 29 6.62183

17 0 5.39446
17 1 6.2362
17 2 7.13757
17 3 8.08792
17 4 9.07362
17 5 10.0782
17 6 11.0825
17 7 12.0658
17 8 13.0055
17 9 13.8789
17 10 14.6637
17 11 15.3386
17 12 15.8849
17 13 16.2871
17 14 16.5332
17 15 16.6161
17 16 16.5332
17 17 16.2871
17 18 15.8849
17 19 15.3386
17 20 14.6637
17 21 13.8789
17 22 13.0055
17 23 12.0658
17 24 11.0825
17 25 10.0782
17 26 9.07362
17 27 8.08792
17 28 7.13757
17 29 6.2362

18 0 4.88111
18 1 5.64275
18 2 6.45834
18 3 7.31825
18 4 8.21015
18 5 9.11911
18 6 10.0279
18 7 10.9176
18 8 11.7679
18 9 12.5582
18 10 13.2682
18 11 13.8789
18 12 14.3733
18 13 14.7372
18 14 14.9599
18 15 15.0349
18 16 14.9599
18 17 14.7372
18 18 14.3733
18 19 13.8789
18 20 13.2682
18 21 12.5582
18 22 11.7679
18 23 10.9176
18 24 10.0279
18 25 9.11911
18 26 8.21015
18 27 7.31825
18 28 6.45834
18 29 5.64275

19 0 4.24343
19 1 4.90557
19 2 5.61461
19 3 6.36218
19 4 7.13757
19 5 7.92777
19 6 8.71784
19 7 9.49126
19 8 10.2305
19 9 10.9176
19 10 11.5348
19 11 12.0658
19 12 12.4955
19 13 12.8119
19 14 13.0055
19 15 13.0707
19 16 13.0055
19 17 12.8119
19 18 12.4955
19 19 12.0658
19 20 11.5348
19 21 10.9176
19 22 10.2305
19 23 9.49126
19 24 8.71784
19 25 7.92777
19 26 7.13757
19 27 6.36218
19 28 5.61461
19 29 4.90557

20 0 3.54441
20 1 4.09748
20 2 4.68971
20 3 5.31414
20 4 5.9618
20 5 6.62183
20 6 7.28175
20 7 7.92777
20 8 8.54522
20 9 9.11911
20 10 9.63471
20 11 10.0782
20 12 10.4372
20 13 10.7014
20 14 10.8631
20 15 10.9176
20 16 10.8631
20 17 10.7014
20 18 10.4372
20 19 10.0782
20 20 9.63471
20 21 9.11911
20 22 8.54522
20 23 7.92777
20 24 7.28175
20 25 6.62183
20 26 5.9618
20 27 5.31414
20 28 4.68971
20 29 4.09748

21 0 2.84446
21 1 3.2883
21 2 3.76358
21 3 4.2647
21 4 4.78445
21 5 5.31414
21 6 5.84374
21 7 6.36218
21 8 6.8577
21 9 7.31825
21 10 7.73203
21 11 8.08792
21 12 8.37601
21 13 8.58805
21 14 8.71784
21 15 8.76154
21 16 8.71784
21 17 8.58805
21 18 8.37601
21 19 8.08792
21 20 7.73203
21 21 7.31825
21 22 6.8577
21 23 6.36218
21 24 5.84374
21 25 5.31414
21 26 4.78445
21 27 4.2647
21 28 3.76358
21 29 3.2883

22 0 2.19322
22 1 2.53545
22 2 2.90192
22 3 3.2883
22 4 3.68906
22 5 4.09748
22 6 4.50583
22 7 4.90557
22 8 5.28764
22 9 5.64275
22 10 5.9618
22 11 6.2362
22 12 6.45834
22 13 6.62183
22 14 6.72191
22 15 6.7556
22 16 6.72191
22 17 6.62183
22 18 6.45834
22 19 6.2362
22 20 5.9618
22 21 5.64275
22 22 5.28764
22 23 4.90557
22 24 4.50583
22 25 4.09748
22 26 3.68906
22 27 3.2883
22 28 2.90192
22 29 2.53545

23 0 1.62478
23 1 1.87831
23 2 2.14979
23 3 2.43604
23 4 2.73292
23 5 3.03549
23 6 3.338
23 7 3.63414
23 8 3.91718
23 9 4.18025
23 10 4.41661
23 11 4.61989
23 12 4.78445
23 13 4.90557
23 14 4.97971
23 15 5.00467
23 16 4.97971
23 17 4.90557
23 18 4.78445
23 19 4.61989
23 20 4.41661
23 21 4.18025
23 22 3.91718
23 23 3.63414
23 24 3.338
23 25 3.03549
23 26 2.73292
23 27 2.43604
23 28 2.14979
23 29 1.87831

24 0 1.15647
24 1 1.33692
24 2 1.53016
24 3 1.7339
24 4 1.94521
24 5 2.16057
24 6 2.37589
24 7 2.58667
24 8 2.78813
24 9 2.97538
24 10 3.14361
24 11 3.2883
24 12 3.40543
24 13 3.49164
24 14 3.54441
24 15 3.56218
24 16 3.54441
24 17 3.49164
24 18 3.40543
24 19 3.2883
24 20 3.14361
24 21 2.97538
24 22 2.78813
24 23 2.58667
24 24 2.37589
24 25 2.16057
24 26 1.94521
24 27 1.7339
24 28 1.53016
24 29 1.33692

25 0 0.790865
25 1 0.914271
25 2 1.04642
25 3 1.18575
25 4 1.33026
25 5 1.47753
25 6 1.62478
25 7 1.76892
25 8 1.9067
25 9 2.03475
25 10 2.14979
25 11 2.24874
25 12 2.32884
25 13 2.3878
25 14 2.42389
25 15 2.43604
25 16 2.42389
25 17 2.3878
25 18 2.32884
25 19 2.24874
25 20 2.14979
25 21 2.03475
25 22 1.9067
25 23 1.76892
25 24 1.62478
25 25 1.47753
25 26 1.33026
25 27 1.18575
25 28 1.04642
25 29 0.914271

26 0 0.519635
26 1 0.600719
26 2 0.687545
26 3 0.77909
26 4 0.874041
26 5 0.970806
26 6 1.06756
26 7 1.16227
26 8 1.25279
26 9 1.33692
26 10 1.41251
26 11 1.47753
26 12 1.53016
26 13 1.5689
26 14 1.59261
26 15 1.60059
26 16 1.59261
26 17 1.5689
26 18 1.53016
26 19 1.47753
26 20 1.41251
26 21 1.33692
26 22 1.25279
26 23 1.16227
26 24 1.06756
26 25 0.970806
26 26 0.874041
26 27 0.77909
26 28 0.687545
26 29 0.600719

27 0 0
27 1 0
27 2 0
27 3 0
27 4 0.551768
27 5 0.612854
27 6 0.673931
27 7 0.73372
27 8 0.790865
27 9 0.843979
27 10 0.891698
27 11 0.932741
27 12 0.965964
27 13 0.990418
27 14 1.00539
27 15 1.01043
27 16 1.00539
27 17 0.990418
27 18 0.965964
27 19 0.932741
27 20 0.891698
27 21 0.843979
27 22 0.790865
27 23 0.73372
27 24 0.673931
27 25 0.612854
27 26 0.551768
27 27 0
27 28 0
27 29 0

28 0 0
28 1 0
28 2 0
28 3 0
28 4 0
28 5 0
28 6 0
28 7 0
28 8 0
28 9 0.511899
28 10 0.540842
28 11 0.565736
28 12 0.585887
28 13 0.600719
28 14 0.609798
28 15 0.612854
28 16 0.609798
28 17 0.600719
28 18 0.585887
28 19 0.565736
28 20 0.540842
28 21 0.511899
28 22 0
28 23 0
28 24 0
28 25 0
28 26 0
28 27 0
28 28 0
28 29 0

29 0 0
29 1 0
29 2 0
29 3 0
29 4 0
29 5 0
29 6 0
29 7 0
29 8 0
29 9 0
29 10 0
29 11 0
29 12 0
29 13 0
29 14 0
29 15 0
29 16 0
29 17 0
29 18 0
29 19 0
29 20 0
29 21 0
29 22 0
29 23 0
29 24 0
29 25 0
29 26 0
29 27 0
29 28 0
29 29 0

