Un ciel
1 6 4 418.418 285845 284.464 101280 1285.94 1310.24 0
1 6 5 416.844 285839 284.458 101273 1285.85 1309.74 0
1 6 6 415.141 285833 284.452 101265 1285.75 1309.24 0
1 6 7 413.817 285827 284.446 101258 1285.66 1308.73 0
1 6 8 412.925 285821 284.44 101250 1285.56 1308.2 0
1 6 9 412.363 285814 284.433 101242 1285.46 1307.66 0
1 6 10 411.999 285808 284.427 101234 1285.35 1307.11 0
1 6 11 411.725 285801 284.42 101225 1285.25 1306.55 0
1 6 12 411.459 285794 284.414 101217 1285.14 1306 0
1 6 13 411.151 285788 284.407 101209 1285.04 1305.44 0
1 6 14 410.777 285781 284.4 101201 1284.94 1304.89 0
1 6 15 410.329 285775 284.394 101193 1284.83 1304.35 0
1 6 16 409.813 285768 284.387 101185 1284.73 1303.8 0
1 6 17 409.245 285762 284.381 101177 1284.63 1303.26 0
1 6 18 408.644 285755 284.375 101169 1284.53 1302.72 0
1 6 19 408.031 285749 284.368 101161 1284.43 1302.18 0
1 6 20 407.426 285742 284.362 101153 1284.32 1301.64 0
1 6 21 406.848 285736 284.355 101145 1284.22 1301.1 0
1 6 22 406.311 285729 284.349 101137 1284.12 1300.56 0
1 6 23 405.828 285723 284.342 101128 1284.02 1300.02 0
1 6 24 405.407 285716 284.336 101120 1283.91 1299.47 0
1 6 25 405.055 285710 284.329 101112 1283.81 1298.92 0
1 6 26 404.776 285703 284.323 101104 1283.71 1298.37 0
1 6 27 404.573 285696 284.316 101096 1283.6 1297.82 0
1 6 28 404.446 285690 284.309 101087 1283.5 1297.26 0
1 7 1 400.516 285874 284.493 101316 1286.4 1312.7 0
1 7 2 414.017 285861 284.48 101300 1286.19 1311.56 0
1 7 3 417.274 285852 284.471 101289 1286.06 1310.86 0
1 7 4 416.146 285846 284.465 101281 1285.96 1310.34 0
1 7 5 414.213 285840 284.459 101274 1285.87 1309.85 0
1 7 6 412.754 285834 284.453 101267 1285.77 1309.34 0
1 7 7 411.976 285828 284.447 101259 1285.67 1308.81 0
1 7 8 411.724 285821 284.44 101251 1285.57 1308.25 0
1 7 9 411.782 285815 284.434 101242 1285.46 1307.68 0
1 7 10 411.963 285808 284.427 101234 1285.35 1307.11 0
1 7 11 412.134 285801 284.42 101225 1285.25 1306.53 0
1 7 12 412.21 285794 284.413 101217 1285.14 1305.97 0
1 7 13 412.147 285787 284.406 101208 1285.03 1305.4 0
1 7 14 411.929 285781 284.4 101200 1284.93 1304.85 0
1 7 15 411.563 285774 284.393 101192 1284.82 1304.29 0
1 7 16 411.071 285768 284.387 101184 1284.72 1303.75 0
1 7 17 410.483 285761 284.38 101176 1284.62 1303.21 0
1 7 18 409.831 285755 284.374 101168 1284.52 1302.67 0
1 7 19 409.148 285748 284.368 101160 1284.42 1302.14 0
1 7 20 408.463 285742 284.361 101152 1284.32 1301.6 0
1 7 21 407.803 285735 284.355 101144 1284.22 1301.06 0
1 7 22 407.188 285729 284.348 101136 1284.11 1300.52 0
1 7 23 406.634 285722 284.342 101128 1284.01 1299.98 0
1 7 24 406.153 285716 284.335 101120 1283.91 1299.44 0
1 7 25 405.753 285709 284.329 101112 1283.81 1298.89 0
1 7 26 405.441 285703 284.322 101104 1283.7 1298.34 0
1 7 27 405.219 285696 284.316 101095 1283.6 1297.79 0
1 7 28 405.089 285689 284.309 101087 1283.49 1297.23 0
1 8 1 398.942 285875 284.494 101317 1286.41 1312.76 0
1 8 2 411.49 285862 284.481 101301 1286.21 1311.67 0
1 8 3 412.886 285855 284.473 101292 1286.09 1311.04 0
1 8 4 411.125 285849 284.468 101285 1286 1310.55 0
1 8 5 409.607 285843 284.462 101277 1285.9 1310.04 0
1 8 6 409.056 285836 284.455 101269 1285.8 1309.5 0
1 8 7 409.31 285829 284.448 101260 1285.69 1308.92 0
1 8 8 410.034 285822 284.441 101252 1285.58 1308.32 0
1 8 9 410.937 285815 284.434 101243 1285.47 1307.72 0
1 8 10 411.809 285808 284.427 101234 1285.35 1307.11 0
1 8 11 412.518 285801 284.42 101225 1285.24 1306.52 0
1 8 12 412.99 285794 284.413 101216 1285.13 1305.93 0
1 8 13 413.197 285787 284.406 101208 1285.02 1305.36 0
1 8 14 413.145 285780 284.399 101199 1284.92 1304.79 0
1 8 15 412.859 285773 284.393 101191 1284.81 1304.24 0
1 8 16 412.381 285767 284.386 101183 1284.71 1303.7 0
1 8 17 411.759 285761 284.38 101175 1284.61 1303.16 0
1 8 18 411.041 285754 284.373 101167 1284.51 1302.62 0
1 8 19 410.273 285748 284.367 101159 1284.41 1302.09 0
1 8 20 409.496 285741 284.361 101151 1284.31 1301.56 0
1 8 21 408.743 285735 284.354 101143 1284.21 1301.02 0
1 8 22 408.04 285729 284.348 101136 1284.11 1300.49 0
1 8 23 407.409 285722 284.341 101128 1284.01 1299.95 0
1 8 24 406.863 285716 284.335 101119 1283.9 1299.41 0
1 8 25 406.412 285709 284.328 101111 1283.8 1298.87 0
1 8 26 406.064 285702 284.322 101103 1283.7 1298.32 0
1 8 27 405.822 285696 284.315 101095 1283.59 1297.76 0
1 8 28 405.69 285689 284.309 101087 1283.49 1297.21 0
1 9 1 395.79 285877 284.495 101319 1286.44 1312.9 0
1 9 2 404.754 285866 284.484 101305 1286.26 1311.95 0
1 9 3 404.331 285859 284.478 101297 1286.16 1311.4 0
1 9 4 403.028 285853 284.472 101290 1286.06 1310.89 0
1 9 5 402.977 285846 284.465 101281 1285.96 1310.32 0
1 9 6 404.096 285839 284.458 101272 1285.84 1309.71 0
1 9 7 405.888 285831 284.45 101263 1285.72 1309.06 0
1 9 8 407.913 285823 284.442 101253 1285.6 1308.41 0
1 9 9 409.866 285816 284.434 101243 1285.48 1307.76 0
1 9 10 411.556 285808 284.427 101234 1285.36 1307.13 0
1 9 11 412.877 285801 284.42 101225 1285.24 1306.5 0
1 9 12 413.786 285793 284.412 101216 1285.13 1305.9 0
1 9 13 414.283 285786 284.405 101207 1285.02 1305.31 0
1 9 14 414.4 285779 284.399 101199 1284.91 1304.74 0
1 9 15 414.188 285773 284.392 101190 1284.8 1304.19 0
1 9 16 413.714 285766 284.385 101182 1284.7 1303.64 0
1 9 17 413.044 285760 284.379 101174 1284.6 1303.1 0
1 9 18 412.247 285754 284.373 101166 1284.5 1302.57 0
1 9 19 411.383 285747 284.366 101159 1284.4 1302.04 0
1 9 20 410.502 285741 284.36 101151 1284.3 1301.51 0
1 9 21 409.648 285735 284.354 101143 1284.2 1300.99 0
1 9 22 408.853 285728 284.347 101135 1284.1 1300.45 0
1 9 23 408.139 285722 284.341 101127 1284 1299.92 0
1 9 24 407.525 285715 284.335 101119 1283.9 1299.38 0
1 9 25 407.021 285709 284.328 101111 1283.8 1298.84 0
1 9 26 406.636 285702 284.322 101103 1283.69 1298.29 0
1 9 27 406.373 285696 284.315 101095 1283.59 1297.74 0
1 9 28 406.237 285689 284.308 101086 1283.48 1297.18 0
1 10 1 386.953 285881 284.5 101325 1286.51 1313.27 0
1 10 2 391.382 285872 284.491 101314 1286.37 1312.51 0
1 10 3 391.088 285866 284.484 101305 1286.26 1311.96 0
1 10 4 392.112 285858 284.477 101296 1286.15 1311.34 0
1 10 5 394.726 285850 284.469 101286 1286.02 1310.67 0
1 10 6 398.22 285842 284.46 101276 1285.89 1309.95 0
1 10 7 401.958 285833 284.452 101265 1285.75 1309.23 0
1 10 8 405.521 285825 284.443 101254 1285.62 1308.51 0
1 10 9 408.662 285816 284.435 101244 1285.49 1307.81 0
1 10 10 411.247 285808 284.427 101234 1285.36 1307.14 0
1 10 11 413.222 285800 284.419 101225 1285.24 1306.49 0
1 10 12 414.585 285793 284.412 101215 1285.12 1305.87 0
1 10 13 415.375 285786 284.405 101206 1285.01 1305.27 0
1 10 14 415.655 285779 284.398 101198 1284.9 1304.69 0
1 10 15 415.508 285772 284.391 101190 1284.79 1304.13 0
1 10 16 415.025 285766 284.385 101181 1284.69 1303.58 0
1 10 17 414.298 285759 284.378 101174 1284.59 1303.05 0
1 10 18 413.412 285753 284.372 101166 1284.49 1302.52 0
1 10 19 412.443 285747 284.366 101158 1284.39 1302 0
1 10 20 411.454 285740 284.36 101150 1284.29 1301.47 0
1 10 21 410.495 285734 284.353 101142 1284.19 1300.95 0
1 10 22 409.604 285728 284.347 101135 1284.09 1300.42 0
1 10 23 408.808 285721 284.341 101127 1283.99 1299.89 0
1 10 24 408.126 285715 284.334 101119 1283.89 1299.36 0
1 10 25 407.569 285708 284.328 101111 1283.79 1298.82 0
1 10 26 407.146 285702 284.321 101103 1283.69 1298.27 0
1 10 27 406.863 285695 284.315 101094 1283.58 1297.72 0
1 10 28 406.722 285689 284.308 101086 1283.48 1297.16 0
1 11 1 364.98 285892 284.511 101338 1286.68 1314.19 0
1 11 2 370.061 285883 284.501 101327 1286.54 1313.41 0
1 11 3 374.195 285874 284.493 101316 1286.4 1312.67 0
1 11 4 379.579 285865 284.483 101304 1286.25 1311.87 0
1 11 5 385.77 285855 284.473 101292 1286.09 1311.04 0
1 11 6 392.051 285845 284.464 101280 1285.94 1310.21 0
1 11 7 397.924 285835 284.454 101268 1285.78 1309.4 0
1 11 8 403.108 285826 284.445 101256 1285.64 1308.61 0
1 11 9 407.465 285817 284.436 101245 1285.5 1307.86 0
1 11 10 410.947 285808 284.427 101234 1285.36 1307.15 0
1 11 11 413.564 285800 284.419 101224 1285.23 1306.47 0
1 11 12 415.366 285793 284.412 101215 1285.11 1305.83 0
1 11 13 416.43 285785 284.404 101206 1285 1305.22 0
1 11 14 416.857 285778 284.397 101197 1284.89 1304.64 0
1 11 15 416.761 285772 284.391 101189 1284.78 1304.08 0
1 11 16 416.259 285765 284.384 101181 1284.68 1303.53 0
1 11 17 415.467 285759 284.378 101173 1284.58 1303 0
1 11 18 414.488 285752 284.372 101165 1284.48 1302.48 0
1 11 19 413.413 285746 284.365 101157 1284.38 1301.96 0
1 11 20 412.317 285740 284.359 101150 1284.29 1301.44 0
1 11 21 411.256 285734 284.353 101142 1284.19 1300.92 0
1 11 22 410.272 285727 284.347 101134 1284.09 1300.4 0
1 11 23 409.397 285721 284.34 101126 1283.99 1299.87 0
1 11 24 408.649 285715 284.334 101118 1283.89 1299.34 0
1 11 25 408.042 285708 284.328 101110 1283.79 1298.8 0
1 11 26 407.584 285702 284.321 101102 1283.68 1298.25 0
1 11 27 407.28 285695 284.315 101094 1283.58 1297.7 0
1 11 28 407.134 285688 284.308 101086 1283.48 1297.15 0
1 12 1 345.539 285902 284.52 101350 1286.84 1315.01 0
1 12 2 349.749 285893 284.512 101339 1286.7 1314.26 0
1 12 3 357.978 285882 284.501 101326 1286.52 1313.35 0
1 12 4 367.713 285870 284.489 101311 1286.34 1312.37 0
1 12 5 377.442 285859 284.478 101297 1286.16 1311.39 0
1 12 6 386.415 285848 284.466 101283 1285.98 1310.45 0
1 12 7 394.301 285837 284.456 101270 1285.81 1309.55 0
1 12 8 400.982 285827 284.446 101257 1285.65 1308.7 0
1 12 9 406.446 285817 284.436 101245 1285.5 1307.91 0
1 12 10 410.733 285808 284.427 101234 1285.36 1307.16 0
1 12 11 413.919 285800 284.419 101224 1285.23 1306.46 0
1 12 12 416.101 285792 284.411 101214 1285.11 1305.8 0
1 12 13 417.398 285785 284.404 101205 1284.99 1305.18 0
1 12 14 417.944 285778 284.397 101196 1284.88 1304.59 0
1 12 15 417.881 285771 284.39 101188 1284.77 1304.03 0
1 12 16 417.351 285764 284.384 101180 1284.67 1303.49 0
1 12 17 416.491 285758 284.377 101172 1284.57 1302.96 0
1 12 18 415.423 285752 284.371 101164 1284.47 1302.44 0
1 12 19 414.249 285746 284.365 101157 1284.38 1301.92 0
1 12 20 413.053 285740 284.359 101149 1284.28 1301.41 0
1 12 21 411.898 285733 284.353 101141 1284.18 1300.89 0
1 12 22 410.832 285727 284.346 101134 1284.08 1300.37 0
1 12 23 409.885 285721 284.34 101126 1283.99 1299.85 0
1 12 24 409.079 285714 284.334 101118 1283.89 1299.32 0
1 12 25 408.427 285708 284.327 101110 1283.78 1298.78 0
1 12 26 407.937 285702 284.321 101102 1283.68 1298.24 0
1 12 27 407.615 285695 284.314 101094 1283.58 1297.69 0
1 12 28 407.464 285688 284.308 101086 1283.47 1297.13 0
1 13 1 331.17 285909 284.528 101359 1286.95 1315.61 0
1 13 2 333.378 285901 284.52 101350 1286.82 1314.95 0
1 13 3 344.98 285889 284.507 101334 1286.63 1313.89 0
1 13 4 358.38 285875 284.494 101317 1286.41 1312.76 0
1 13 5 371.009 285862 284.481 101301 1286.21 1311.66 0
1 13 6 382.135 285850 284.468 101286 1286.01 1310.63 0
1 13 7 391.606 285838 284.457 101271 1285.83 1309.66 0
1 13 8 399.455 285828 284.446 101258 1285.66 1308.77 0
1 13 9 405.775 285818 284.437 101246 1285.51 1307.93 0
1 13 10 410.68 285808 284.427 101234 1285.36 1307.16 0
1 13 11 414.296 285800 284.419 101224 1285.23 1306.44 0
1 13 12 416.76 285792 284.411 101214 1285.1 1305.77 0
1 13 13 418.224 285784 284.403 101205 1284.98 1305.15 0
1 13 14 418.848 285777 284.396 101196 1284.87 1304.56 0
1 13 15 418.797 285771 284.39 101188 1284.77 1303.99 0
1 13 16 418.234 285764 284.383 101179 1284.67 1303.45 0
1 13 17 417.311 285758 284.377 101172 1284.57 1302.92 0
1 13 18 416.163 285752 284.371 101164 1284.47 1302.41 0
1 13 19 414.904 285745 284.365 101156 1284.37 1301.9 0
1 13 20 413.625 285739 284.359 101149 1284.28 1301.38 0
1 13 21 412.394 285733 284.352 101141 1284.18 1300.87 0
1 13 22 411.259 285727 284.346 101134 1284.08 1300.35 0
1 13 23 410.254 285721 284.34 101126 1283.98 1299.83 0
1 13 24 409.401 285714 284.334 101118 1283.88 1299.3 0
1 13 25 408.713 285708 284.327 101110 1283.78 1298.77 0
1 13 26 408.197 285701 284.321 101102 1283.68 1298.23 0
1 13 27 407.858 285695 284.314 101094 1283.58 1297.68 0
1 13 28 407.701 285688 284.308 101085 1283.47 1297.12 0
1 14 1 315.706 285917 284.535 101369 1287.07 1316.27 0
1 14 2 321.36 285907 284.526 101357 1286.92 1315.46 0
1 14 3 336.952 285893 284.511 101339 1286.69 1314.23 0
1 14 4 353.05 285878 284.496 101321 1286.46 1312.99 0
1 14 5 367.485 285864 284.483 101303 1286.24 1311.81 0
1 14 6 379.874 285851 284.47 101287 1286.03 1310.72 0
1 14 7 390.259 285839 284.458 101272 1285.84 1309.72 0
1 14 8 398.779 285828 284.447 101259 1285.67 1308.79 0
1 14 9 405.589 285818 284.437 101246 1285.51 1307.94 0
1 14 10 410.843 285808 284.427 101234 1285.36 1307.15 0
1 14 11 414.697 285800 284.419 101224 1285.23 1306.43 0
1 14 12 417.311 285792 284.411 101214 1285.1 1305.75 0
1 14 13 418.855 285784 284.403 101204 1284.98 1305.12 0
1 14 14 419.507 285777 284.396 101195 1284.87 1304.53 0
1 14 15 419.446 285770 284.389 101187 1284.76 1303.97 0
1 14 16 418.846 285764 284.383 101179 1284.66 1303.43 0
1 14 17 417.87 285757 284.377 101171 1284.56 1302.9 0
1 14 18 416.662 285751 284.371 101164 1284.46 1302.39 0
1 14 19 415.341 285745 284.364 101156 1284.37 1301.88 0
1 14 20 414.002 285739 284.358 101149 1284.27 1301.37 0
1 14 21 412.716 285733 284.352 101141 1284.18 1300.86 0
1 14 22 411.534 285727 284.346 101133 1284.08 1300.34 0
1 14 23 410.489 285721 284.34 101126 1283.98 1299.82 0
1 14 24 409.603 285714 284.334 101118 1283.88 1299.3 0
1 14 25 408.889 285708 284.327 101110 1283.78 1298.76 0
1 14 26 408.354 285701 284.321 101102 1283.68 1298.22 0
1 14 27 408.003 285695 284.314 101094 1283.58 1297.67 0
1 14 28 407.84 285688 284.308 101085 1283.47 1297.12 0
1 15 1 310.178 285920 284.538 101372 1287.11 1316.5 0
1 15 2 319.464 285908 284.527 101358 1286.93 1315.54 0
1 15 3 336.386 285893 284.511 101339 1286.69 1314.26 0
1 15 4 352.882 285878 284.497 101321 1286.46 1312.99 0
1 15 5 367.493 285864 284.483 101303 1286.24 1311.81 0
1 15 6 380.008 285851 284.47 101287 1286.03 1310.72 0
1 15 7 390.495 285839 284.458 101272 1285.84 1309.71 0
1 15 8 399.094 285828 284.447 101258 1285.67 1308.78 0
1 15 9 405.958 285818 284.436 101246 1285.51 1307.93 0
1 15 10 411.244 285808 284.427 101234 1285.36 1307.14 0
1 15 11 415.11 285799 284.418 101223 1285.22 1306.41 0
1 15 12 417.72 285791 284.41 101213 1285.1 1305.73 0
1 15 13 419.248 285784 284.403 101204 1284.98 1305.1 0
1 15 14 419.873 285777 284.396 101195 1284.87 1304.51 0
1 15 15 419.779 285770 284.389 101187 1284.76 1303.95 0
1 15 16 419.142 285764 284.383 101179 1284.66 1303.41 0
1 15 17 418.129 285757 284.377 101171 1284.56 1302.89 0
1 15 18 416.885 285751 284.37 101164 1284.46 1302.38 0
1 15 19 415.53 285745 284.364 101156 1284.37 1301.87 0
1 15 20 414.161 285739 284.358 101148 1284.27 1301.36 0
1 15 21 412.848 285733 284.352 101141 1284.18 1300.85 0
1 15 22 411.643 285727 284.346 101133 1284.08 1300.34 0
1 15 23 410.578 285721 284.34 101126 1283.98 1299.82 0
1 15 24 409.676 285714 284.334 101118 1283.88 1299.29 0
1 15 25 408.949 285708 284.327 101110 1283.78 1298.76 0
1 15 26 408.404 285701 284.321 101102 1283.68 1298.22 0
1 15 27 408.045 285695 284.314 101094 1283.57 1297.67 0
1 15 28 407.876 285688 284.308 101085 1283.47 1297.12 0
1 16 1 338.645 285905 284.524 101355 1286.89 1315.3 0
1 16 2 334.05 285901 284.519 101349 1286.82 1314.92 0
1 16 3 344.624 285889 284.507 101334 1286.63 1313.91 0
1 16 4 358.132 285875 284.494 101317 1286.42 1312.77 0
1 16 5 371.098 285862 284.481 101301 1286.21 1311.66 0
1 16 6 382.569 285850 284.468 101285 1286.01 1310.61 0
1 16 7 392.33 285838 284.457 101271 1285.83 1309.63 0
1 16 8 400.4 285827 284.446 101258 1285.66 1308.73 0
1 16 9 406.872 285817 284.436 101245 1285.5 1307.89 0
1 16 10 411.864 285808 284.427 101234 1285.35 1307.11 0
1 16 11 415.511 285799 284.418 101223 1285.22 1306.39 0
1 16 12 417.961 285791 284.41 101213 1285.09 1305.72 0
1 16 13 419.373 285784 284.403 101204 1284.98 1305.1 0
1 16 14 419.918 285777 284.396 101195 1284.86 1304.51 0
1 16 15 419.771 285770 284.389 101187 1284.76 1303.95 0
1 16 16 419.101 285764 284.383 101179 1284.66 1303.41 0
1 16 17 418.07 285757 284.377 101171 1284.56 1302.89 0
